r1,r2,r3,r4,t,d1,d2,h,p,freq_ghz,rotation,source
41.643633380581214,40.854173343783984,16.109510003582436,1.599517316139664,2.083008105509447,5.296168132281329,3.680340949902096,5.103275843703006,122.70916525459104,0.9528154273718552,0,lf_analytical
48.0355048866488,26.937605706974043,23.33835232919501,11.82759809965864,2.780041331199365,3.315595696210213,0.5089399880007959,8.854973385089798,336.0414886793752,0.7477887043645951,0,lf_analytical
47.37475421732957,21.224311166728302,10.359139251993202,8.74108380492144,1.6185659722263424,3.416579191926415,4.640785575467215,8.101355791480945,41.98875363832994,2.2756297854567213,0,lf_analytical
43.3567614560293,32.21452167832041,10.066723285215222,7.707738838922784,2.8867321280557388,6.001168262977319,1.1551617238243264,8.99618286732419,94.2746634746319,1.460583753084227,0,lf_analytical
46.14849507065144,32.18267725008153,29.47422368066901,22.96213023063506,0.8820647674837088,3.696198359574917,4.651634920705733,2.2525073393385826,187.20316821478045,0.6630101255913522,0,lf_analytical
35.53299736649557,20.5598446901431,13.39132002752222,9.394506500617425,2.1090560447443787,2.356534464461798,2.3274730612916,2.086936920852829,191.6841666497935,1.4901864839622017,0,lf_analytical
49.97400256480812,40.2587650839636,30.54125993173487,11.915652499615632,2.039010031968573,5.3645606595898405,3.2350136309181856,0.8226187134570664,367.9620543519619,0.7942454265237491,0,lf_analytical
27.18704072039809,14.675589224169412,6.872386705296584,4.953917964430714,1.351085993799105,4.577606225135714,4.927528776117816,2.7638718100718487,34.082951435446624,3.1511786918623845,0,lf_analytical
42.12928691071568,28.399558593846677,26.7593581750973,12.93749746392202,1.2504287268383392,6.313804167325183,2.2686536634438506,7.30517847064403,13.855084383260264,0.6200277170285201,0,lf_analytical
46.55511631520376,18.990672122089958,15.883456473210137,13.62852033320554,0.6111567128753932,1.117989082461833,1.584703484651698,9.17713881585269,102.8019196475911,1.6859400920913998,0,lf_analytical
36.71279662351319,16.88543733569577,12.831779141627235,3.474758751392062,2.12266369048727,5.29033838810023,3.507309341796563,6.966508186644587,186.0902952728077,2.136317953700953,0,lf_analytical
47.50778752570814,46.07203619695999,33.977258781087826,5.065429315861241,2.625870062377422,3.58613443312037,0.6362673858742272,6.823927076635902,144.20370279989882,0.5000803527511539,0,lf_analytical
25.007144220986927,12.162310924914422,9.69231536181102,7.318113086207941,1.8022848712936077,5.078259206017255,3.700109291942355,9.277770638142794,242.2340092238289,1.5122763916410251,0,lf_analytical
23.308907718385484,21.96618530957223,10.614072202079772,2.5036922919914324,2.6493751561284964,7.519595191421461,4.7584850592752215,6.288119032656992,363.2433217329425,1.2039707745442396,0,lf_analytical
39.44627845052567,37.28894425052201,25.49558090122741,3.103516917301735,0.8563813526470181,5.492853164090792,3.468631062320276,1.7365919457583128,384.6526406393016,1.1834757782418932,0,lf_analytical
43.64153442795592,31.062754862266114,5.563623450383021,3.146366483639169,2.1285794233593416,1.1361318381606502,4.651036863689601,2.117195351853593,340.9055008699788,2.2569330521220947,0,lf_analytical
43.857141883181605,32.946799782221,18.715738773125025,4.219648280740309,0.97930951901336,4.798570429631488,4.567382041679111,9.271675481604792,141.9558975776493,1.9918561274312387,0,lf_analytical
33.81168629415892,28.911085258358995,21.00666119997408,14.292012746271473,0.9870672319307988,4.0790556956688455,3.648658026947246,9.883426500431812,111.58326674073068,1.2118184258605296,0,lf_analytical
47.66421127955601,42.11708838910548,36.36277584600088,14.88450033934698,1.0426858394103546,3.549049912278125,3.280394806199312,1.2050728940773394,139.3465384068212,0.7000283785338636,0,lf_analytical
41.254996251071965,27.771620586837336,24.63905069409692,4.166240837039108,2.790944216084051,4.092458049675924,3.760280091685569,8.748887588739358,320.83483968740563,0.6641716629888519,0,lf_analytical
42.45371448137983,33.53012920013474,26.32149951878952,6.21244226152586,0.7790129269327956,3.642396323655921,3.432158265015424,3.976135712887807,150.94821774805214,1.389178194157483,0,lf_analytical
38.41975155617477,29.67808157472732,8.91564775681431,2.965504563479385,2.213794351392326,1.7477577589799518,3.205782596637725,8.227837422033788,358.55764608476403,1.8868427198315074,0,lf_analytical
38.18070812690338,18.55838693869131,11.2699926447255,8.419740296625376,1.0622991370151034,7.424606309319193,3.9407277354623567,3.335578205305284,322.04062849118617,2.5468275088473615,0,lf_analytical
42.69317728402709,39.02614433007604,20.810634321716435,5.261157661361468,2.097364131717449,4.520083688571012,3.921879083393526,0.0736688181569885,92.32677780592176,1.016718860902703,0,lf_analytical
33.36232445842816,30.56645751409225,16.913703237227857,4.607993256700512,2.6414768763701537,5.040403803526581,2.904457813712073,6.679624553096834,305.39127118883056,0.9904093898606904,0,lf_analytical
35.05055527924028,32.46537213440956,19.87021007138032,18.828515397276558,1.0814541990669917,1.0394531288722413,3.199489928033192,8.842256929703389,330.50618888760243,1.0456352888808211,0,lf_analytical
34.75325936743198,18.61322461786007,10.040864239116065,4.279967730442407,2.8661458703689027,7.343874710432698,1.4714870923246053,1.5875286646818303,121.77519255590262,2.0695410185945633,0,lf_analytical
43.4424710150744,35.07890896620084,13.667340183360952,5.450113769248791,1.0334291551348225,3.5309551956044203,1.7688341478444989,6.361171304462424,230.69238737467683,2.159707634938745,0,lf_analytical
47.08808623502007,45.940730061341945,30.76931734468868,4.572172805838152,2.7403360451130707,7.231973745866016,4.158244606727056,9.71673437666223,250.05705996666936,0.5452693624940779,0,lf_analytical
43.30634368052675,36.68715629236308,24.54504037925913,10.335259531359576,1.6851767676304663,5.911162495290446,2.872212069684665,9.26863389149273,383.7862542230254,1.0318853046722805,0,lf_analytical
48.78501329917878,41.1641888272269,21.943123770193967,10.969772845644949,1.4637181230450498,4.536501429126826,0.7113389798748606,5.420333058215775,261.7075555985355,1.2845173581288776,0,lf_analytical
38.489344098768825,33.04461214040148,5.361524796826634,3.9411527668026247,2.767843748482988,3.0283029799374432,1.6836028487647947,3.499262070885413,129.58103644372423,1.5752048222715587,0,lf_analytical
38.24253418677037,30.00161133369502,22.801063558278766,11.366695503039892,1.8779257217066352,5.237273770196424,2.7730205431431854,2.514461295270221,217.33471364281763,0.9411425195149304,0,lf_analytical
29.81391071148734,25.60588479226568,24.0057017547138,9.583928414235412,1.1262271443236622,5.765833877731183,2.477385643204898,9.38200630782186,362.2534646895751,0.5965298789775985,0,lf_analytical
40.65235419318539,14.181437796744731,8.873310026166656,2.706957296221634,2.2176749918774217,2.696013650622641,1.580812799999521,9.51375560135926,243.9801381760517,4.821583576341922,0,lf_analytical
48.10433673624645,31.694915453311232,21.301936329778304,20.274522678087067,1.2096348420110148,6.521236592132688,4.731227674706796,0.6114871565022496,385.5868389182039,1.069076756216705,0,lf_analytical
